unique_id,ds,cutoff,y,naive
hotel_14,2023-06-14,2023-06-09,0.6886792452830188,0.4716981132075472
hotel_14,2023-06-15,2023-06-09,0.5849056603773585,0.4716981132075472
hotel_14,2023-06-16,2023-06-09,0.6132075471698113,0.4716981132075472
hotel_14,2023-06-17,2023-06-09,0.6698113207547169,0.4716981132075472
hotel_14,2023-06-18,2023-06-09,0.5,0.4716981132075472
hotel_14,2023-06-19,2023-06-09,0.5849056603773585,0.4716981132075472
hotel_14,2023-06-20,2023-06-09,0.6698113207547169,0.4716981132075472
hotel_14,2023-06-21,2023-06-09,0.7264150943396226,0.4716981132075472
hotel_14,2023-06-22,2023-06-09,0.6981132075471698,0.4716981132075472
hotel_14,2023-06-23,2023-06-09,0.7264150943396226,0.4716981132075472
hotel_14,2023-06-17,2023-06-16,0.6698113207547169,0.6132075471698113
hotel_14,2023-06-18,2023-06-16,0.5,0.6132075471698113
hotel_14,2023-06-19,2023-06-16,0.5849056603773585,0.6132075471698113
hotel_14,2023-06-20,2023-06-16,0.6698113207547169,0.6132075471698113
hotel_14,2023-06-21,2023-06-16,0.7264150943396226,0.6132075471698113
hotel_14,2023-06-22,2023-06-16,0.6981132075471698,0.6132075471698113
hotel_14,2023-06-23,2023-06-16,0.7264150943396226,0.6132075471698113
hotel_14,2023-06-24,2023-06-16,0.6132075471698113,0.6132075471698113
hotel_14,2023-06-25,2023-06-16,0.5660377358490566,0.6132075471698113
hotel_14,2023-06-26,2023-06-16,0.5943396226415094,0.6132075471698113
hotel_14,2023-06-27,2023-06-16,0.5377358490566038,0.6132075471698113
hotel_14,2023-06-28,2023-06-16,0.5566037735849056,0.6132075471698113
hotel_14,2023-06-29,2023-06-16,0.7641509433962265,0.6132075471698113
hotel_14,2023-06-30,2023-06-16,0.5188679245283019,0.6132075471698113
hotel_21,2023-06-03,2023-06-02,1.0046296296296295,1.0
hotel_21,2023-06-04,2023-06-02,0.9814814814814816,1.0
hotel_21,2023-06-05,2023-06-02,1.0,1.0
hotel_21,2023-06-06,2023-06-02,0.9675925925925926,1.0
hotel_21,2023-06-07,2023-06-02,0.9583333333333334,1.0
hotel_21,2023-06-08,2023-06-02,1.0,1.0
hotel_21,2023-06-09,2023-06-02,0.9907407407407408,1.0
hotel_21,2023-06-10,2023-06-02,1.023148148148148,1.0
hotel_21,2023-06-11,2023-06-02,0.9861111111111112,1.0
hotel_21,2023-06-12,2023-06-02,1.0,1.0
hotel_21,2023-06-13,2023-06-02,0.976851851851852,1.0
hotel_21,2023-06-14,2023-06-02,0.9722222222222222,1.0
hotel_21,2023-06-15,2023-06-02,0.9953703703703703,1.0
hotel_21,2023-06-16,2023-06-02,1.0,1.0
hotel_21,2023-06-10,2023-06-09,1.023148148148148,0.9907407407407408
hotel_21,2023-06-11,2023-06-09,0.9861111111111112,0.9907407407407408
hotel_21,2023-06-12,2023-06-09,1.0,0.9907407407407408
hotel_21,2023-06-13,2023-06-09,0.976851851851852,0.9907407407407408
hotel_21,2023-06-14,2023-06-09,0.9722222222222222,0.9907407407407408
hotel_21,2023-06-15,2023-06-09,0.9953703703703703,0.9907407407407408
hotel_21,2023-06-16,2023-06-09,1.0,0.9907407407407408
hotel_21,2023-06-17,2023-06-09,1.0,0.9907407407407408
hotel_21,2023-06-18,2023-06-09,0.9583333333333334,0.9907407407407408
hotel_21,2023-06-19,2023-06-09,0.976851851851852,0.9907407407407408
hotel_21,2023-06-20,2023-06-09,0.9814814814814816,0.9907407407407408
hotel_21,2023-06-21,2023-06-09,0.9629629629629628,0.9907407407407408
hotel_21,2023-06-22,2023-06-09,0.9814814814814816,0.9907407407407408
hotel_21,2023-06-23,2023-06-09,0.9351851851851852,0.9907407407407408
hotel_21,2023-06-17,2023-06-16,1.0,1.0
hotel_21,2023-06-18,2023-06-16,0.9583333333333334,1.0
hotel_21,2023-06-19,2023-06-16,0.976851851851852,1.0
hotel_21,2023-06-20,2023-06-16,0.9814814814814816,1.0
hotel_21,2023-06-21,2023-06-16,0.9629629629629628,1.0
hotel_21,2023-06-22,2023-06-16,0.9814814814814816,1.0
hotel_21,2023-06-23,2023-06-16,0.9351851851851852,1.0
hotel_21,2023-06-24,2023-06-16,1.0,1.0
hotel_21,2023-06-25,2023-06-16,0.9166666666666666,1.0
hotel_21,2023-06-26,2023-06-16,0.9861111111111112,1.0
hotel_21,2023-06-27,2023-06-16,1.0,1.0
hotel_21,2023-06-28,2023-06-16,0.9953703703703703,1.0
hotel_21,2023-06-29,2023-06-16,0.9907407407407408,1.0
hotel_21,2023-06-30,2023-06-16,0.9074074074074074,1.0
hotel_28,2023-06-03,2023-06-02,0.0,0.0
hotel_28,2023-06-04,2023-06-02,0.0,0.0
hotel_28,2023-06-05,2023-06-02,0.0,0.0
hotel_28,2023-06-06,2023-06-02,0.0,0.0
hotel_28,2023-06-07,2023-06-02,0.0,0.0
hotel_28,2023-06-08,2023-06-02,0.0,0.0
hotel_28,2023-06-09,2023-06-02,0.0,0.0
hotel_28,2023-06-10,2023-06-02,0.0,0.0
hotel_28,2023-06-11,2023-06-02,0.0,0.0
hotel_28,2023-06-12,2023-06-02,0.0,0.0
hotel_28,2023-06-13,2023-06-02,0.0083333333333333,0.0
hotel_28,2023-06-14,2023-06-02,0.0083333333333333,0.0
hotel_28,2023-06-15,2023-06-02,0.0,0.0
hotel_28,2023-06-16,2023-06-02,0.0,0.0
hotel_28,2023-06-10,2023-06-09,0.0,0.0
hotel_28,2023-06-11,2023-06-09,0.0,0.0
hotel_28,2023-06-12,2023-06-09,0.0,0.0
hotel_28,2023-06-13,2023-06-09,0.0083333333333333,0.0
hotel_28,2023-06-14,2023-06-09,0.0083333333333333,0.0
hotel_28,2023-06-15,2023-06-09,0.0,0.0
hotel_28,2023-06-16,2023-06-09,0.0,0.0
hotel_28,2023-06-17,2023-06-09,0.0,0.0
hotel_28,2023-06-18,2023-06-09,0.0,0.0
hotel_28,2023-06-19,2023-06-09,0.0,0.0
hotel_28,2023-06-20,2023-06-09,0.0,0.0
hotel_28,2023-06-21,2023-06-09,0.0,0.0
hotel_28,2023-06-22,2023-06-09,0.0,0.0
hotel_28,2023-06-23,2023-06-09,0.0,0.0
hotel_28,2023-06-17,2023-06-16,0.0,0.0
hotel_28,2023-06-18,2023-06-16,0.0,0.0
hotel_28,2023-06-19,2023-06-16,0.0,0.0
hotel_28,2023-06-20,2023-06-16,0.0,0.0
hotel_28,2023-06-21,2023-06-16,0.0,0.0
hotel_28,2023-06-22,2023-06-16,0.0,0.0
hotel_28,2023-06-23,2023-06-16,0.0,0.0
hotel_28,2023-06-24,2023-06-16,0.0083333333333333,0.0
hotel_28,2023-06-25,2023-06-16,0.0083333333333333,0.0
hotel_28,2023-06-26,2023-06-16,0.0083333333333333,0.0
hotel_28,2023-06-27,2023-06-16,0.0083333333333333,0.0
hotel_28,2023-06-28,2023-06-16,0.1333333333333333,0.0
hotel_28,2023-06-29,2023-06-16,0.4166666666666667,0.0
hotel_28,2023-06-30,2023-06-16,0.6083333333333333,0.0
hotel_35,2023-06-03,2023-06-02,0.533203125,0.55078125
hotel_35,2023-06-04,2023-06-02,0.568359375,0.55078125
hotel_35,2023-06-05,2023-06-02,0.60546875,0.55078125
hotel_35,2023-06-06,2023-06-02,0.595703125,0.55078125
hotel_35,2023-06-07,2023-06-02,0.65625,0.55078125
hotel_35,2023-06-08,2023-06-02,0.654296875,0.55078125
hotel_35,2023-06-09,2023-06-02,0.705078125,0.55078125
hotel_35,2023-06-10,2023-06-02,0.587890625,0.55078125
hotel_35,2023-06-11,2023-06-02,0.599609375,0.55078125
hotel_35,2023-06-12,2023-06-02,0.70703125,0.55078125
hotel_35,2023-06-13,2023-06-02,0.78125,0.55078125
hotel_35,2023-06-14,2023-06-02,0.8359375,0.55078125
hotel_35,2023-06-15,2023-06-02,0.83203125,0.55078125
hotel_35,2023-06-16,2023-06-02,0.693359375,0.55078125
hotel_35,2023-06-10,2023-06-09,0.587890625,0.705078125
hotel_35,2023-06-11,2023-06-09,0.599609375,0.705078125
hotel_35,2023-06-12,2023-06-09,0.70703125,0.705078125
hotel_35,2023-06-13,2023-06-09,0.78125,0.705078125
hotel_35,2023-06-14,2023-06-09,0.8359375,0.705078125
hotel_35,2023-06-15,2023-06-09,0.83203125,0.705078125
hotel_35,2023-06-16,2023-06-09,0.693359375,0.705078125
hotel_35,2023-06-17,2023-06-09,0.630859375,0.705078125
hotel_35,2023-06-18,2023-06-09,0.56640625,0.705078125
hotel_35,2023-06-19,2023-06-09,0.619140625,0.705078125
hotel_35,2023-06-20,2023-06-09,0.58203125,0.705078125
hotel_35,2023-06-21,2023-06-09,0.59375,0.705078125
hotel_35,2023-06-22,2023-06-09,0.77734375,0.705078125
hotel_35,2023-06-23,2023-06-09,0.859375,0.705078125
hotel_35,2023-06-17,2023-06-16,0.630859375,0.693359375
hotel_35,2023-06-18,2023-06-16,0.56640625,0.693359375
hotel_35,2023-06-19,2023-06-16,0.619140625,0.693359375
hotel_35,2023-06-20,2023-06-16,0.58203125,0.693359375
hotel_35,2023-06-21,2023-06-16,0.59375,0.693359375
hotel_35,2023-06-22,2023-06-16,0.77734375,0.693359375
hotel_35,2023-06-23,2023-06-16,0.859375,0.693359375
hotel_35,2023-06-24,2023-06-16,0.72265625,0.693359375
hotel_35,2023-06-25,2023-06-16,0.7421875,0.693359375
hotel_35,2023-06-26,2023-06-16,0.8359375,0.693359375
hotel_35,2023-06-27,2023-06-16,0.919921875,0.693359375
hotel_35,2023-06-28,2023-06-16,0.89453125,0.693359375
hotel_35,2023-06-29,2023-06-16,0.8046875,0.693359375
hotel_35,2023-06-30,2023-06-16,0.6953125,0.693359375
hotel_42,2023-06-03,2023-06-02,0.6720647773279352,0.5789473684210527
hotel_42,2023-06-04,2023-06-02,0.562753036437247,0.5789473684210527
hotel_42,2023-06-05,2023-06-02,0.7408906882591093,0.5789473684210527
hotel_42,2023-06-06,2023-06-02,0.8623481781376519,0.5789473684210527
hotel_42,2023-06-07,2023-06-02,0.6761133603238867,0.5789473684210527
hotel_42,2023-06-08,2023-06-02,0.7004048582995951,0.5789473684210527
hotel_42,2023-06-09,2023-06-02,0.8502024291497976,0.5789473684210527
hotel_42,2023-06-10,2023-06-02,0.9473684210526316,0.5789473684210527
hotel_42,2023-06-11,2023-06-02,0.4291497975708502,0.5789473684210527
hotel_42,2023-06-12,2023-06-02,0.4898785425101215,0.5789473684210527
hotel_42,2023-06-13,2023-06-02,1.0121457489878545,0.5789473684210527
hotel_42,2023-06-14,2023-06-02,0.9959514170040484,0.5789473684210527
hotel_42,2023-06-15,2023-06-02,0.6072874493927125,0.5789473684210527
hotel_42,2023-06-16,2023-06-02,0.7489878542510121,0.5789473684210527
hotel_42,2023-06-10,2023-06-09,0.9473684210526316,0.8502024291497976
hotel_42,2023-06-11,2023-06-09,0.4291497975708502,0.8502024291497976
hotel_42,2023-06-12,2023-06-09,0.4898785425101215,0.8502024291497976
hotel_42,2023-06-13,2023-06-09,1.0121457489878545,0.8502024291497976
hotel_42,2023-06-14,2023-06-09,0.9959514170040484,0.8502024291497976
hotel_42,2023-06-15,2023-06-09,0.6072874493927125,0.8502024291497976
hotel_42,2023-06-16,2023-06-09,0.7489878542510121,0.8502024291497976
hotel_42,2023-06-17,2023-06-09,0.8906882591093117,0.8502024291497976
hotel_42,2023-06-18,2023-06-09,0.3036437246963562,0.8502024291497976
hotel_42,2023-06-19,2023-06-09,0.4493927125506073,0.8502024291497976
hotel_42,2023-06-20,2023-06-09,0.6680161943319838,0.8502024291497976
hotel_42,2023-06-21,2023-06-09,0.951417004048583,0.8502024291497976
hotel_42,2023-06-22,2023-06-09,0.7732793522267206,0.8502024291497976
